,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-26 15:35:00,0.893,1.0,1.583,0.875,1.263,0.5,0.5,0.0,0.0,0.75,0.923,0.0
2022-03-26 15:36:00,0.929,1.0,1.583,0.875,1.263,0.5,0.5,0.0,0.0,0.75,0.923,0.0
2022-03-26 15:37:00,0.929,1.0,1.583,0.875,1.263,0.5,0.5,0.0,0.0,0.75,0.923,0.0
2022-03-26 15:38:00,0.929,1.0,1.583,0.875,1.211,0.5,0.5,0.0,0.0,0.75,0.923,0.0
2022-03-26 15:39:00,0.929,1.0,1.583,0.875,1.211,0.5,0.5,0.0,0.0,0.708,0.846,0.0
2022-03-26 15:40:00,0.929,1.0,1.667,0.875,1.211,0.5,0.5,0.0,0.0,0.708,0.846,0.0
2022-03-26 15:41:00,0.893,1.0,1.583,0.875,1.263,0.5,0.5,0.0,0.0,0.708,0.846,0.0
2022-03-26 15:42:00,0.893,1.0,1.583,0.875,1.263,0.5,0.5,0.0,0.0,0.708,0.846,0.0
2022-03-26 15:43:00,0.929,1.0,1.667,0.875,1.263,0.75,0.5,0.0,0.0,0.667,0.846,0.0
2022-03-26 15:44:00,0.929,1.0,1.667,0.875,1.316,0.75,0.5,0.0,0.0,0.667,0.846,0.0
2022-03-26 15:45:00,0.929,1.0,1.667,0.875,1.316,0.75,0.5,0.0,0.0,0.667,0.846,0.0
2022-03-26 15:46:00,0.929,0.857,1.667,0.875,1.316,0.75,0.5,0.0,0.0,0.667,0.846,0.0
2022-03-26 15:47:00,0.929,0.857,1.667,0.875,1.368,0.75,0.5,0.0,0.0,0.625,0.846,0.0
2022-03-26 15:48:00,0.929,0.857,1.75,0.875,1.421,1.0,0.5,0.0,0.0,0.625,0.846,0.0
2022-03-26 15:49:00,0.893,0.857,1.667,0.875,1.368,1.0,0.5,0.0,0.0,0.625,0.846,0.0
2022-03-26 15:50:00,0.929,0.857,1.75,0.875,1.368,1.0,0.5,0.0,0.0,0.625,0.846,0.0
2022-03-26 15:51:00,0.893,0.857,1.667,0.875,1.368,1.0,0.667,0.0,0.0,0.625,0.846,0.0
2022-03-26 15:52:00,0.893,0.857,1.667,0.875,1.368,1.0,0.667,0.0,0.0,0.625,0.923,0.0
2022-03-26 15:53:00,0.857,0.857,1.667,0.875,1.368,1.0,0.667,0.0,0.0,0.625,0.923,0.0
2022-03-26 15:54:00,0.857,0.857,1.667,0.875,1.368,1.0,0.667,0.0,0.0,0.625,0.923,0.0
2022-03-26 15:55:00,0.857,0.857,1.667,0.875,1.368,1.25,0.667,0.0,0.083,0.625,0.923,0.0
2022-03-26 15:56:00,0.857,0.857,1.667,0.875,1.421,1.25,0.667,0.0,0.083,0.625,0.923,0.0
2022-03-26 15:57:00,0.893,0.857,1.667,0.875,1.421,1.25,0.667,0.0,0.083,0.667,0.923,0.0
2022-03-26 15:58:00,0.857,0.857,1.667,0.875,1.421,1.25,0.667,0.0,0.083,0.625,0.923,0.0
2022-03-26 15:59:00,0.857,0.857,1.75,0.875,1.421,1.5,0.5,0.0,0.083,0.708,0.923,0.0
2022-03-26 16:00:00,0.857,0.857,1.75,0.875,1.421,1.5,0.333,0.0,0.083,0.708,0.923,0.0
2022-03-26 16:01:00,0.857,1.0,1.75,0.875,1.421,1.5,0.333,0.0,0.083,0.708,0.923,0.0
2022-03-26 16:02:00,0.857,1.0,1.75,0.875,1.421,1.5,0.333,0.0,0.083,0.75,0.923,0.0
2022-03-26 16:03:00,0.857,1.0,1.667,0.875,1.421,1.5,0.333,0.0,0.083,0.75,0.846,0.0
2022-03-26 16:04:00,0.857,1.0,1.583,0.875,1.368,1.5,0.333,0.0,0.083,0.75,0.846,0.0
2022-03-26 16:05:00,0.857,1.0,1.5,0.875,1.421,1.5,0.333,0.0,0.083,0.75,0.846,0.0
2022-03-26 16:06:00,0.857,1.0,1.417,0.875,1.421,1.25,0.333,0.0,0.0,0.75,0.846,0.0
2022-03-26 16:07:00,0.857,1.0,1.333,0.875,1.421,1.25,0.333,0.0,0.0,0.75,0.846,0.0
2022-03-26 16:08:00,0.857,1.0,1.333,0.875,1.368,1.25,0.333,0.0,0.0,0.75,0.846,0.0
2022-03-26 16:09:00,0.821,1.0,1.333,0.875,1.368,1.25,0.333,0.0,0.0,0.75,0.846,0.0
2022-03-26 16:10:00,0.857,1.0,1.333,0.875,1.368,1.25,0.333,0.0,0.0,0.792,0.769,0.0
2022-03-26 16:11:00,0.857,1.0,1.25,0.875,1.421,1.25,0.333,0.0,0.0,0.792,0.769,0.0
2022-03-26 16:12:00,0.821,1.0,1.25,0.875,1.368,1.25,0.167,0.0,0.0,0.792,0.846,0.0
2022-03-26 16:13:00,0.821,1.0,1.25,0.875,1.368,1.25,0.167,0.0,0.0,0.792,0.846,0.0
2022-03-26 16:14:00,0.75,1.0,1.25,0.875,1.368,1.0,0.167,0.0,0.0,0.833,0.923,0.0
2022-03-26 16:15:00,0.75,1.0,1.25,1.0,1.316,1.0,0.167,0.0,0.0,0.75,0.923,0.0
2022-03-26 16:16:00,0.75,1.0,1.333,1.0,1.368,1.0,0.167,0.0,0.0,0.708,0.923,0.0
2022-03-26 16:17:00,0.75,1.0,1.417,1.0,1.316,1.0,0.167,0.0,0.0,0.667,0.923,0.0
2022-03-26 16:18:00,0.75,1.0,1.333,1.0,1.316,1.0,0.167,0.0,0.0,0.625,0.923,0.0
2022-03-26 16:19:00,0.75,1.143,1.333,1.125,1.263,1.0,0.167,0.0,0.0,0.625,0.923,0.0
2022-03-26 16:20:00,0.75,1.143,1.333,1.125,1.263,1.0,0.167,0.0,0.0,0.667,0.923,0.0
2022-03-26 16:21:00,0.75,1.143,1.333,1.125,1.263,1.0,0.167,0.0,0.0,0.667,1.0,0.0
2022-03-26 16:22:00,0.75,1.143,1.417,1.125,1.263,0.75,0.167,0.0,0.0,0.625,1.077,0.0
2022-03-26 16:23:00,0.75,1.0,1.417,1.125,1.263,0.75,0.167,0.0,0.0,0.625,1.077,0.0
2022-03-26 16:24:00,0.75,1.0,1.417,1.0,1.263,0.75,0.167,0.0,0.0,0.667,1.077,0.0
2022-03-26 16:25:00,0.75,1.0,1.417,1.0,1.263,1.0,0.167,0.0,0.0,0.708,1.0,0.0
2022-03-26 16:26:00,0.75,1.0,1.417,1.0,1.263,1.0,0.167,0.0,0.0,0.708,1.0,0.0
2022-03-26 16:27:00,0.75,1.0,1.417,1.0,1.263,1.0,0.167,0.0,0.0,0.708,1.0,0.0
2022-03-26 16:28:00,0.75,1.0,1.417,1.0,1.263,1.0,0.167,0.0,0.0,0.708,1.0,0.0
2022-03-26 16:29:00,0.75,0.857,1.417,1.0,1.211,1.0,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:30:00,0.75,0.857,1.333,1.0,1.211,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:31:00,0.75,0.714,1.333,1.0,1.211,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:32:00,0.75,0.714,1.5,1.0,1.211,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:33:00,0.75,0.714,1.5,1.0,1.211,1.25,0.167,0.0,0.0,0.667,1.077,0.0
2022-03-26 16:34:00,0.75,0.714,1.5,0.875,1.158,1.25,0.167,0.0,0.0,0.667,1.077,0.0
2022-03-26 16:35:00,0.75,0.714,1.5,0.875,1.158,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:36:00,0.75,0.857,1.583,0.875,1.158,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:37:00,0.75,0.857,1.583,0.875,1.105,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:38:00,0.714,0.857,1.583,0.875,1.105,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:39:00,0.714,1.0,1.583,0.875,1.105,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:40:00,0.714,1.0,1.583,0.875,1.105,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:41:00,0.714,1.0,1.583,0.875,1.105,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:42:00,0.714,1.0,1.583,0.875,1.0,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:43:00,0.714,1.143,1.667,0.875,1.0,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:44:00,0.75,1.143,1.583,0.875,1.0,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:45:00,0.75,1.143,1.583,0.875,1.0,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:46:00,0.75,1.143,1.583,0.875,1.0,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:47:00,0.75,1.143,1.583,0.875,1.053,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:48:00,0.679,1.286,1.583,0.875,0.947,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:49:00,0.679,1.286,1.5,0.875,0.947,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:50:00,0.679,1.286,1.583,0.875,0.947,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:51:00,0.679,1.286,1.583,0.875,0.947,1.25,0.167,0.0,0.0,0.708,1.077,0.0
2022-03-26 16:52:00,0.643,1.286,1.583,0.875,0.947,1.25,0.167,0.0,0.0,0.708,1.154,0.0
2022-03-26 16:53:00,0.643,1.143,1.583,0.875,0.947,1.5,0.167,0.0,0.0,0.75,1.154,0.0
2022-03-26 16:54:00,0.643,1.143,1.667,0.875,0.947,1.5,0.167,0.0,0.0,0.75,1.154,0.0
2022-03-26 16:55:00,0.679,1.143,1.667,0.875,0.947,1.5,0.167,0.0,0.0,0.75,1.154,0.0
2022-03-26 16:56:00,0.679,1.143,1.667,0.875,0.947,1.25,0.167,0.0,0.0,0.792,1.154,0.0
2022-03-26 16:57:00,0.679,1.143,1.667,0.875,0.947,1.25,0.167,0.0,0.0,0.833,1.154,0.0
2022-03-26 16:58:00,0.679,1.143,1.583,0.875,0.947,1.25,0.167,0.0,0.0,0.833,1.154,0.0
2022-03-26 16:59:00,0.679,1.143,1.583,0.875,0.895,1.25,0.0,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:00:00,0.679,1.143,1.583,0.875,0.895,1.25,0.0,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:01:00,0.679,1.0,1.583,0.875,0.895,1.25,0.0,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:02:00,0.643,1.0,1.583,0.625,0.842,1.25,0.0,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:03:00,0.643,1.0,1.583,0.625,0.842,1.25,0.167,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:04:00,0.643,0.857,1.583,0.5,0.842,1.25,0.167,0.0,0.0,0.833,1.154,0.0
2022-03-26 17:05:00,0.643,0.857,1.583,0.5,0.842,1.25,0.167,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:06:00,0.643,1.0,1.667,0.5,0.789,1.25,0.167,0.0,0.0,0.917,1.231,0.0
2022-03-26 17:07:00,0.643,1.0,1.667,0.5,0.789,1.25,0.167,0.0,0.0,0.958,1.308,0.0
2022-03-26 17:08:00,0.643,1.0,1.667,0.5,0.789,1.25,0.167,0.0,0.0,1.0,1.231,0.0
2022-03-26 17:09:00,0.643,1.0,1.667,0.5,0.789,1.25,0.167,0.0,0.0,1.0,1.231,0.0
2022-03-26 17:10:00,0.643,1.0,1.75,0.5,0.789,1.25,0.167,0.0,0.0,1.0,1.308,0.0
2022-03-26 17:11:00,0.643,1.143,1.75,0.5,0.789,1.25,0.167,0.0,0.0,1.0,1.308,0.0
2022-03-26 17:12:00,0.643,1.143,1.75,0.625,0.789,1.25,0.167,0.0,0.0,1.0,1.231,0.0
2022-03-26 17:13:00,0.643,1.143,1.75,0.625,0.789,1.25,0.167,0.0,0.0,0.958,1.231,0.0
2022-03-26 17:14:00,0.643,1.143,1.667,0.625,0.737,1.25,0.333,0.0,0.0,0.958,1.231,0.0
2022-03-26 17:15:00,0.643,1.143,1.667,0.625,0.737,1.25,0.333,0.0,0.0,0.917,1.231,0.0
2022-03-26 17:16:00,0.643,1.143,1.75,0.625,0.737,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:17:00,0.643,1.143,1.75,0.5,0.737,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:18:00,0.643,1.143,1.667,0.5,0.737,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:19:00,0.643,1.143,1.667,0.5,0.737,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:20:00,0.643,1.0,1.667,0.5,0.684,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:21:00,0.643,1.0,1.667,0.5,0.684,1.25,0.333,0.0,0.0,0.875,1.154,0.0
2022-03-26 17:22:00,0.643,1.0,1.667,0.625,0.684,1.25,0.333,0.0,0.0,0.875,1.077,0.0
2022-03-26 17:23:00,0.643,1.0,1.667,0.625,0.684,1.25,0.333,0.0,0.0,0.875,1.0,0.0
2022-03-26 17:24:00,0.643,1.0,1.667,0.625,0.684,1.25,0.333,0.0,0.0,0.958,1.0,0.0
2022-03-26 17:25:00,0.643,1.0,1.583,0.625,0.684,1.25,0.333,0.0,0.0,0.917,1.0,0.0
2022-03-26 17:26:00,0.643,1.0,1.583,0.625,0.684,1.25,0.333,0.0,0.0,0.833,1.0,0.0
2022-03-26 17:27:00,0.643,1.0,1.583,0.625,0.684,1.25,0.333,0.0,0.0,0.792,1.0,0.0
2022-03-26 17:28:00,0.643,1.0,1.583,0.625,0.684,1.25,0.333,0.0,0.0,0.792,1.0,0.0
2022-03-26 17:29:00,0.643,1.0,1.583,0.625,0.684,1.25,0.333,0.0,0.0,0.792,1.0,0.0
2022-03-26 17:30:00,0.643,1.0,1.583,0.625,0.737,1.25,0.333,0.0,0.0,0.792,1.077,0.0
2022-03-26 17:31:00,0.643,1.0,1.583,0.5,0.684,1.25,0.333,0.0,0.0,0.792,1.0,0.0
2022-03-26 17:32:00,0.643,1.0,1.583,0.5,0.684,1.25,0.333,0.0,0.0,0.75,1.0,0.0
2022-03-26 17:33:00,0.643,1.0,1.583,0.5,0.684,1.25,0.333,0.0,0.0,0.75,1.0,0.0
2022-03-26 17:34:00,0.643,1.0,1.583,0.5,0.632,1.25,0.333,0.0,0.0,0.75,1.0,0.0
2022-03-26 17:35:00,0.643,1.0,1.5,0.5,0.632,1.25,0.333,0.0,0.0,0.75,1.0,0.0
2022-03-26 17:36:00,0.643,1.0,1.5,0.5,0.632,1.25,0.333,0.0,0.0,0.75,1.0,0.0
2022-03-26 17:37:00,0.643,0.714,1.5,0.5,0.579,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:38:00,0.643,0.714,1.5,0.5,0.579,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:39:00,0.643,0.714,1.5,0.5,0.526,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:40:00,0.643,0.571,1.5,0.5,0.526,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:41:00,0.643,0.571,1.5,0.5,0.526,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:42:00,0.607,0.571,1.5,0.5,0.526,1.25,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:43:00,0.607,0.571,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:44:00,0.607,0.571,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:45:00,0.571,0.571,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:46:00,0.571,0.571,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:47:00,0.571,0.714,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:48:00,0.571,0.714,1.583,0.5,0.526,1.25,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:49:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:50:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:51:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.625,1.0,0.0
2022-03-26 17:52:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:53:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:54:00,0.571,0.571,1.583,0.5,0.526,1.0,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:55:00,0.571,0.571,1.5,0.5,0.526,1.0,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:56:00,0.536,0.571,1.5,0.625,0.526,0.75,0.333,0.0,0.0,0.708,1.0,0.0
2022-03-26 17:57:00,0.536,0.571,1.5,0.625,0.526,0.75,0.333,0.0,0.0,0.667,1.0,0.0
2022-03-26 17:58:00,0.536,0.571,1.5,0.75,0.526,0.75,0.333,0.0,0.0,0.625,1.077,0.0
2022-03-26 17:59:00,0.536,0.571,1.5,0.75,0.526,0.75,0.333,0.0,0.0,0.625,1.077,0.0
2022-03-26 18:00:00,0.536,0.571,1.5,0.75,0.474,0.5,0.333,0.0,0.0,0.417,0.846,0.0
2022-03-26 18:01:00,0.0,0.714,1.583,0.75,0.474,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:02:00,0.0,0.571,1.583,0.75,0.474,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:03:00,0.0,0.714,1.583,0.75,0.474,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:04:00,0.0,0.714,1.583,0.75,0.421,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:05:00,0.0,0.714,1.583,0.75,0.474,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:06:00,0.0,0.714,1.667,0.75,0.368,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:07:00,0.0,0.714,1.583,0.75,0.368,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:08:00,0.0,0.714,1.583,0.75,0.368,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:09:00,0.0,0.714,1.583,0.75,0.368,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:10:00,0.0,0.714,1.583,0.75,0.368,0.5,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:11:00,0.0,0.714,1.583,0.75,0.368,0.75,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:12:00,0.0,0.571,1.583,0.75,0.368,0.75,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:13:00,0.0,0.571,1.583,0.75,0.368,0.75,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:14:00,0.0,0.714,1.5,0.75,0.368,0.75,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:15:00,0.0,0.714,1.417,0.75,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:16:00,0.0,0.714,1.5,0.625,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:17:00,0.0,0.714,1.5,0.625,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:18:00,0.0,0.714,1.5,0.625,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:19:00,0.0,0.714,1.5,0.625,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:20:00,0.0,0.714,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:21:00,0.0,0.857,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:22:00,0.0,0.857,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:23:00,0.0,0.857,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:24:00,0.0,1.0,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:25:00,0.0,1.0,1.5,0.5,0.368,0.75,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:26:00,0.0,0.857,1.5,0.5,0.368,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:27:00,0.0,0.857,1.5,0.5,0.368,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:28:00,0.0,0.857,1.5,0.625,0.368,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:29:00,0.0,0.857,1.5,0.625,0.368,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:30:00,0.0,0.857,1.5,0.625,0.368,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:31:00,0.0,0.857,1.5,0.625,0.316,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:32:00,0.0,0.857,1.5,0.625,0.316,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:33:00,0.0,0.857,1.5,0.625,0.316,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:34:00,0.0,0.857,1.5,0.625,0.316,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:35:00,0.0,0.857,1.583,0.625,0.316,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:36:00,0.0,0.857,1.583,0.625,0.263,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:37:00,0.0,0.857,1.583,0.625,0.263,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:38:00,0.0,0.857,1.583,0.625,0.263,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:39:00,0.0,0.857,1.583,0.625,0.263,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:40:00,0.0,0.857,1.583,0.625,0.263,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:41:00,0.0,0.857,1.583,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:42:00,0.0,0.857,1.583,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:43:00,0.0,0.857,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:44:00,0.0,0.857,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:45:00,0.0,0.857,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:46:00,0.0,0.857,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:47:00,0.0,0.857,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:48:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:49:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:50:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:51:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:52:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:53:00,0.0,0.714,1.5,0.625,0.211,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:54:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:55:00,0.0,0.714,1.5,0.625,0.211,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:56:00,0.0,0.714,1.5,0.625,0.211,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:57:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:58:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 18:59:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:00:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:01:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:02:00,0.0,0.714,1.5,0.625,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:03:00,0.0,0.714,1.5,0.75,0.263,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:04:00,0.0,0.714,1.5,0.75,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:05:00,0.0,0.714,1.5,0.75,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:06:00,0.0,0.714,1.5,0.75,0.263,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:07:00,0.0,0.714,1.5,0.75,0.211,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:08:00,0.0,0.714,1.5,0.75,0.211,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:09:00,0.0,0.714,1.5,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:10:00,0.0,0.714,1.5,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:11:00,0.0,0.714,1.5,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:12:00,0.0,0.571,1.5,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:13:00,0.0,0.571,1.417,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:14:00,0.0,0.571,1.417,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:15:00,0.0,0.571,1.417,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:16:00,0.0,0.571,1.417,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:17:00,0.0,0.571,1.417,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
